date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
18:19:44	49474/49474	---M--	200	added ('OK')	application/javascript	etag:%22c142-57bbba7362e80%22	http://html.codedthemes.com/datta-able/bootstrap/assets/plugins/amchart/js/serial.js	C:/xampp2/htdocs/gesacafrontend/dattable/html.codedthemes.com/datta-able/bootstrap/assets/plugins/amchart/js/serial.js	(from http://html.codedthemes.com/datta-able/bootstrap/default/index.html)
18:19:47	132589/132589	---M--	200	added ('OK')	application/javascript	etag:%22205ed-57ddf3bcca680%22	http://html.codedthemes.com/datta-able/bootstrap/assets/js/vendor-all.min.js	C:/xampp2/htdocs/gesacafrontend/dattable/html.codedthemes.com/datta-able/bootstrap/assets/js/vendor-all.min.js	(from http://html.codedthemes.com/datta-able/bootstrap/default/index.html)
18:19:49	6464/6464	---M--	200	added ('OK')	application/javascript	etag:%221940-57bbba7362e80%22	http://html.codedthemes.com/datta-able/bootstrap/assets/plugins/amchart/js/radar.js	C:/xampp2/htdocs/gesacafrontend/dattable/html.codedthemes.com/datta-able/bootstrap/assets/plugins/amchart/js/radar.js	(from http://html.codedthemes.com/datta-able/bootstrap/default/index.html)
18:19:51	30335/30335	---M--	200	added ('OK')	application/javascript	etag:%22767f-57bbba7362e80%22	http://html.codedthemes.com/datta-able/bootstrap/assets/plugins/amchart/js/usaLow.js	C:/xampp2/htdocs/gesacafrontend/dattable/html.codedthemes.com/datta-able/bootstrap/assets/plugins/amchart/js/usaLow.js	(from http://html.codedthemes.com/datta-able/bootstrap/default/index.html)
18:19:53	5700/5700	---M--	200	added ('OK')	application/javascript	etag:%221644-57bbba7cec500%22	http://html.codedthemes.com/datta-able/bootstrap/assets/plugins/notification/js/bootstrap-growl.min.js	C:/xampp2/htdocs/gesacafrontend/dattable/html.codedthemes.com/datta-able/bootstrap/assets/plugins/notification/js/bootstrap-growl.min.js	(from http://html.codedthemes.com/datta-able/bootstrap/default/index.html)
18:19:55	9480/9480	---M--	200	added ('OK')	application/javascript	etag:%222508-57bbba7362e80%22	http://html.codedthemes.com/datta-able/bootstrap/assets/js/pages/dashboard-custom.js	C:/xampp2/htdocs/gesacafrontend/dattable/html.codedthemes.com/datta-able/bootstrap/assets/js/pages/dashboard-custom.js	(from http://html.codedthemes.com/datta-able/bootstrap/default/index.html)
18:19:57	153182/153182	---M--	200	added ('OK')	text/css	etag:%222565e-57dd9d7d52a80%22	http://html.codedthemes.com/datta-able/bootstrap/assets/plugins/bootstrap/css/bootstrap.min.css	C:/xampp2/htdocs/gesacafrontend/dattable/html.codedthemes.com/datta-able/bootstrap/assets/plugins/bootstrap/css/bootstrap.min.css	(from http://html.codedthemes.com/datta-able/bootstrap/assets/css/style.css)
18:19:58	11805/11805	---M--	200	added ('OK')	text/css	etag:%222e1d-57bbba6238600%22	http://html.codedthemes.com/datta-able/bootstrap/assets/fonts/feather/css/feather.css	C:/xampp2/htdocs/gesacafrontend/dattable/html.codedthemes.com/datta-able/bootstrap/assets/fonts/feather/css/feather.css	(from http://html.codedthemes.com/datta-able/bootstrap/assets/css/style.css)
18:19:59	2598/2598	---M--	200	added ('OK')	text/css	etag:%22a26-57c619c175500%22	http://html.codedthemes.com/datta-able/bootstrap/assets/plugins/jquery-scrollbar/css/perfect-scrollbar.css	C:/xampp2/htdocs/gesacafrontend/dattable/html.codedthemes.com/datta-able/bootstrap/assets/plugins/jquery-scrollbar/css/perfect-scrollbar.css	(from http://html.codedthemes.com/datta-able/bootstrap/assets/css/style.css)
18:19:59	1623/1623	---M--	200	added ('OK')	text/css	etag:%22657-57bbba6238600%22	http://html.codedthemes.com/datta-able/bootstrap/assets/fonts/datta/datta-icon.css	C:/xampp2/htdocs/gesacafrontend/dattable/html.codedthemes.com/datta-able/bootstrap/assets/fonts/datta/datta-icon.css	(from http://html.codedthemes.com/datta-able/bootstrap/assets/css/style.css)
18:20:01	8765/8765	---M--	200	added ('OK')	image/jpeg	etag:%22223d-57bbba717aa00%22	http://html.codedthemes.com/datta-able/bootstrap/assets/images/nav-bg/navbar-img-1.jpg	C:/xampp2/htdocs/gesacafrontend/dattable/html.codedthemes.com/datta-able/bootstrap/assets/images/nav-bg/navbar-img-1.jpg	(from http://html.codedthemes.com/datta-able/bootstrap/assets/css/style.css)
18:20:03	13000/13000	---M--	200	added ('OK')	image/jpeg	etag:%2232c8-57bbba717aa00%22	http://html.codedthemes.com/datta-able/bootstrap/assets/images/nav-bg/navbar-img-2.jpg	C:/xampp2/htdocs/gesacafrontend/dattable/html.codedthemes.com/datta-able/bootstrap/assets/images/nav-bg/navbar-img-2.jpg	(from http://html.codedthemes.com/datta-able/bootstrap/assets/css/style.css)
18:20:05	209436/209436	---M--	200	added ('OK')	application/javascript	etag:%223321c-57bbba7362e80%22	http://html.codedthemes.com/datta-able/bootstrap/assets/plugins/amchart/js/amcharts.js	C:/xampp2/htdocs/gesacafrontend/dattable/html.codedthemes.com/datta-able/bootstrap/assets/plugins/amchart/js/amcharts.js	(from http://html.codedthemes.com/datta-able/bootstrap/default/index.html)
18:20:06	14702/14702	---M--	200	added ('OK')	image/jpeg	etag:%22396e-57bbba717aa00%22	http://html.codedthemes.com/datta-able/bootstrap/assets/images/nav-bg/navbar-img-3.jpg	C:/xampp2/htdocs/gesacafrontend/dattable/html.codedthemes.com/datta-able/bootstrap/assets/images/nav-bg/navbar-img-3.jpg	(from http://html.codedthemes.com/datta-able/bootstrap/assets/css/style.css)
18:20:08	168766/168766	---M--	200	added ('OK')	application/javascript	etag:%222933e-57bbba7362e80%22	http://html.codedthemes.com/datta-able/bootstrap/assets/plugins/amchart/js/ammap.min.js	C:/xampp2/htdocs/gesacafrontend/dattable/html.codedthemes.com/datta-able/bootstrap/assets/plugins/amchart/js/ammap.min.js	(from http://html.codedthemes.com/datta-able/bootstrap/default/index.html)
