date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:52:10	7258/7258	---MCZ	200	added ('OK')	application/x-javascript	date:Mon,%2004%20Mar%202019%2010:06:21%20GMT	http://laravel.coderthemes.com/ubold/vertical/assets/js/pages/form-pickers.init.js	C:/xampp2/htdocs/gesacafrontend/ubold/laravel.coderthemes.com/ubold/vertical/assets/js/pages/form-pickers.init.js	(from http://laravel.coderthemes.com/ubold/vertical/forms-pickers)
12:52:10	5988/5988	---MCZ	200	added ('OK')	application/x-javascript	date:Mon,%2004%20Mar%202019%2010:05:14%20GMT	http://laravel.coderthemes.com/ubold/vertical/assets/libs/twitter-bootstrap-wizard/twitter-bootstrap-wizard.min.js	C:/xampp2/htdocs/gesacafrontend/ubold/laravel.coderthemes.com/ubold/vertical/assets/libs/twitter-bootstrap-wizard/twitter-bootstrap-wizard.min.js	(from http://laravel.coderthemes.com/ubold/vertical/forms-wizard)
12:52:11	5533/5533	---MCZ	200	added ('OK')	application/x-javascript	date:Mon,%2004%20Mar%202019%2010:06:22%20GMT	http://laravel.coderthemes.com/ubold/vertical/assets/js/pages/form-wizard.init.js	C:/xampp2/htdocs/gesacafrontend/ubold/laravel.coderthemes.com/ubold/vertical/assets/js/pages/form-wizard.init.js	(from http://laravel.coderthemes.com/ubold/vertical/forms-wizard)
12:52:11	8185/8185	---MCZ	200	added ('OK')	application/x-javascript	date:Mon,%2004%20Mar%202019%2010:05:31%20GMT	http://laravel.coderthemes.com/ubold/vertical/assets/libs/jquery-mask-plugin/jquery-mask-plugin.min.js	C:/xampp2/htdocs/gesacafrontend/ubold/laravel.coderthemes.com/ubold/vertical/assets/libs/jquery-mask-plugin/jquery-mask-plugin.min.js	(from http://laravel.coderthemes.com/ubold/vertical/forms-masks)
12:52:12	21273/21273	---MCZ	200	added ('OK')	application/x-javascript	date:Mon,%2004%20Mar%202019%2010:04:58%20GMT	http://laravel.coderthemes.com/ubold/vertical/assets/libs/autonumeric/autonumeric.min.js	C:/xampp2/htdocs/gesacafrontend/ubold/laravel.coderthemes.com/ubold/vertical/assets/libs/autonumeric/autonumeric.min.js	(from http://laravel.coderthemes.com/ubold/vertical/forms-masks)
12:52:12	4903/4903	---MCZ	200	added ('OK')	application/x-javascript	date:Mon,%2004%20Mar%202019%2010:06:22%20GMT	http://laravel.coderthemes.com/ubold/vertical/assets/js/pages/form-masks.init.js	C:/xampp2/htdocs/gesacafrontend/ubold/laravel.coderthemes.com/ubold/vertical/assets/js/pages/form-masks.init.js	(from http://laravel.coderthemes.com/ubold/vertical/forms-masks)
12:52:12	4960/4960	---MCZ	200	added ('OK')	application/x-javascript	date:Mon,%2004%20Mar%202019%2010:06:24%20GMT	http://laravel.coderthemes.com/ubold/vertical/assets/js/pages/form-summernote.init.js	C:/xampp2/htdocs/gesacafrontend/ubold/laravel.coderthemes.com/ubold/vertical/assets/js/pages/form-summernote.init.js	(from http://laravel.coderthemes.com/ubold/vertical/forms-summernote)
12:52:12	59038/59038	---MCZ	200	added ('OK')	text/css	date:Mon,%2004%20Mar%202019%2010:04:50%20GMT	http://laravel.coderthemes.com/ubold/vertical/assets/libs/quill/quill.min.css	C:/xampp2/htdocs/gesacafrontend/ubold/laravel.coderthemes.com/ubold/vertical/assets/libs/quill/quill.min.css	(from http://laravel.coderthemes.com/ubold/vertical/forms-quilljs)
12:52:16	242151/242151	---MCZ	200	added ('OK')	application/x-javascript	date:Mon,%2004%20Mar%202019%2010:05:56%20GMT	http://laravel.coderthemes.com/ubold/vertical/assets/libs/katex/katex.min.js	C:/xampp2/htdocs/gesacafrontend/ubold/laravel.coderthemes.com/ubold/vertical/assets/libs/katex/katex.min.js	(from http://laravel.coderthemes.com/ubold/vertical/forms-quilljs)
12:52:16	215348/215348	---MCZ	200	added ('OK')	application/x-javascript	date:Mon,%2004%20Mar%202019%2010:04:49%20GMT	http://laravel.coderthemes.com/ubold/vertical/assets/libs/quill/quill.min.js	C:/xampp2/htdocs/gesacafrontend/ubold/laravel.coderthemes.com/ubold/vertical/assets/libs/quill/quill.min.js	(from http://laravel.coderthemes.com/ubold/vertical/forms-quilljs)
